name,website,phone,address_1,city,state,zip,has_in_state,has_out_state,has_full_service,has_moving_labor,has_packing_services,has_containers,has_agent,has_art_antiques,has_auto_transport,has_broker,has_carrier_broker,has_commercial_moves,has_corporate_reloc,has_govt,has_industrial_movers,has_dod_cert,has_pianos,has_safes,num_trucks,warehouse_size,business_type,since,bbb_link,dot_info,state_license_row,state_assoc_info
Stuttgart Movers Inc.,stuttgartmoving.com,832-613-8252,2550 North Camden Pkwy,Houston,TX,77067,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,3,"","","","","","",Not Found
Suddath Relocation Systems,www.suddathrelocation.com,972-660-3374,1990 North Highway 360,Grand Prairie,TX,75050,true,true,true,false,false,true,false,false,false,false,false,true,false,true,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",Not Found
"Suddath Relocation Systems of Houston, Inc.",suddathrelocation.com,713-924-6999,5301 Polk Blvd #14,Houston,TX,77023,true,true,true,false,false,true,false,false,false,false,false,true,false,true,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",Not Found
Summit Transportation Services,summittransportation.com,432-684-3807,3207 Commercial Dr,Midland,TX,79701,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Mayflower
            ","","","","",Not Found
La Mesa Transfer  Storage Inc.,www.lamesaallied.com,619-463-9395,8336 Case St ,La Mesa,CA,91942,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Allied Van Lines
            ","","","","",MEMBER
Summit Transportation Services,summittransportation.com,512-493-8095,2401 Double Creek Dr,Round Rock,TX,78664,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Mayflower
            ","","","","",Not Found
Super Delivery  Moving Service,,281-650-2343,10300 Harwin Dr #1108,Houston,TX,77036,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Superior Movers Inc.,superiormovers.net,903-223-1222,6004 W 7Th,Texarkana,TX,75501,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Wheaton World Wide Moving
            ","","","","",Not Found
Superior Relocation Services LLC,,817-753-6701,400 Cold Springs Court,Keller,TX,76248,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,"","","","","","",Not Found
Taylor Moving Serv,www.taylormovingservice.com,214-391-9736,8929 Rockledge Rd,Dallas,TX,75217,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Teacher Movers,,832-221-2824,19946 Sycamore Valley Dr,Cypress,TX,77433,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Teleport Movers,www.teleportmovers.com,214-377-7326,101 East Park Blvd Suite 600,Plano,TX,75074,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
Texas Moving Co Inc.,www.texasmoving.com,972-234-6371,908 N Bowser,Richardson,TX,75081,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,43,"","","","","","",Not Found
Texas Ranger Moving Ace Moving and Storage Advantage Moving,,512-472-2800,1402 O K Corral,Austin,TX,78748,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,6,"","","","","","",Not Found
Texas Relocation Company,www.texasrelocationcompany.com,512-835-6683,107 Michele Dr,Bastrop,TX,78602,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Lake County Van  Storage,,707-274-2111,PO Box 305 ,Upper Lake,CA,95485,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Bekins Van Lines
            ","","","","",MEMBER
Texas Relocation Specialist,,817-313-8471,6752 Parkwood Dr,North Richland Hills,TX,76180,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
Texas Storage  Moving,,936-699-6000,2425 Brentwood,Lufkin,TX,75901,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
Texmex Movers,texmexmovers.com,713-320-5980,11906 Sharpcrest,Houston,TX,77072,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Texstar Moving LLC,,877-655-6683,18900 Dallas Pkwy,Dallas,TX,75287,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Thank God Small Moves  Junk Removal,www.thankgodsmallmoves.com,972-579-1922,320 N Delaware St # 102,Irving,TX,75061,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
The 150 Movers,www.move150.com,713-492-5599,1220 Lumpkin Rd.,Houston,TX,77043,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,"","","","","","",Not Found
The Apartment Movers Inc.,www.aptmovers.com,972-261-0000,415 E Airport Frwy Ste 400,Irving,TX,75062,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
The Apex Moving Company,,972-479-1148,101 W Buckingham Rd Ste #150,Richardson,TX,75081,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
The Greatest Movers,,832-884-6676,15606 Pagehurst Dr,Houston,TX,77084,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
The Moving Company LLC,themovingcompany.net,210-698-0640,6335 Camp Bullis #34,San Antonio,TX,78257,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,5,"","","","","","",Not Found
Lambert and Son Moving,www.lambertmoving.com,831-420-0419,311 Nevada St,Santa Cruz,CA,95060,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",MEMBER
The Moving Factor Inc.,www.themovingfactor.com,817-595-1500,2410 Minnis Drive,Haltom City,TX,76117,true,false,true,false,true,false,false,true,false,false,false,true,false,false,false,false,true,true,"","","",2010,"","","",Not Found
The Moving Guys Inc.,www.themovingguys.net,512-477-4897,9415 Burnet Rd Ste 110,Austin,TX,78758,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
The Woodlands Moving and Storage Co Inc.,www.woodlandsmoving.com,281-362-9559,28100 Robinson Rd Ste C,Conroe,TX,77385,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
Thelsa International Moving LLC,www.thelsa.com,956-686-3960,1300 E Hackberry Ste C,McAllen,TX,78557,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,4,"","","","","","",Not Found
Thomas Transfer  Storage Co Inc.,thomastransfer.com,620-342-1163,1255 W Loop N,Houston,TX,77055,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for United Van Lines
            ","","","","",Not Found
Thompson Discount Movers LLC,,903-723-5019,2233 West Point Tap Rd,Palestine,TX,75803,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for American Red Ball World Wide Movers
            ","","","","",Not Found
Thrifty Moving and Storage,www.thriftymovingandstorage.com,866-777-2017,11957 Judd Ct,Dallas,TX,75243,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
TNT Moving Services Inc.,www.tntservicestexas.com,254-717-7441,313 Russell Ln,Hewitt,TX,76643,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Tomball Moving  Storage Inc.,www.tomballmoving.com,281-351-1421,313 N Chestnut St,Tomball,TX,77375,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,3,"","","","","","",Not Found
Torres Moving Service,,214-793-6564,1920 E 6th St,Irving,TX,75060,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Lambert Transfer  Storage,lamberttransfer.net,559-924-5371,455 W Iona Ave ,Lemoore,CA,93245,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,"","","
              Agent for North American Van Lines
            ","","","","",Not Found
Total Move Solutions,,972-428-2845,2415 E Hebron Pkwy,Carrollton,TX,75010,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Total Movers,totalmoveintx.com,281-463-3980,17608 Northhagen Dr,Houston,TX,77084,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Towne Van Lines Inc.,,830-379-9992,971 Schriewer St,Seguin,TX,78155,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,3,"","","","","","",Not Found
Transamerica Movers Inc.,www.transamericamoving.com,972-423-7711,3904 Bryson Dr,Frisco,TX,75035,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Travis Moving and Storage Inc.,,254-690-8779,5401-D East Veterans Memorial Blvd,Killeen,TX,76543,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,1,"","","","","","",Not Found
True Van Lines LLC,,469-461-5000,13821 Diplomat Dr,Farmers Branch,TX,75234,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
Truman Transfer  Storage Inc.,www.trumantransfer.com,361-575-2309,1507 North Ben Jordan St,Victoria,TX,77901,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,"","","
              Agent for Allied Van Lines
            ","","","","",Not Found
Tuff Movers,,903-271-6857,2914 W Morton,Denison,TX,75020,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Two Brothers Movers,www.twobrothersmovers.com,281-272-0309,9227 Terrydale Dr,Houston,TX,77037,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Two Guys Moving of San Antonio,www.twoguysmovingsa.com,210-595-6681,10214 Rafter O Trl,Helotes,TX,78023,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,6,"","","","","","",Not Found
Lancaster Moving and Storage Inc.,www.lancastermoving.biz,661-942-7515,45652 Division,Lancaster,CA,93535,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
Two Men and a Truck,www.twomenandatruck.com,512-279-2323,8910 Research Blvd Ste A-2,Austin,TX,78758,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,0,"","","","","","",Not Found
Two Men and a Truck Austin,www.twomenandatruckaustin.com,512-416-6800,4930 S Congress Ste 300-C,Austin,TX,78745,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,3,"","","","","","",Not Found
Two Men and a Truck,www.twomenandatruck.com,972-242-9153,2225 E Beltline Rd Ste 205,Carrollton,TX,75006,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,9,"","","","","","",Not Found
Two Men and a Truck,www.twomenandatruck.com,713-278-1112,17400 NW Freeway,Houston,TX,77040,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,11,"","","","","","",Not Found
Two Men and a Truck,www.twomenandatruck.com,817-778-8209,7410 E Beltline 26 Ste E,North Richland Hills,TX,76180,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,9,"","","","","","",Not Found
Two Men and a Truck,www.twomenandatruck.com,512-246-0303,800 Paloma Dr Ste 120,Round Rock,TX,78664,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,7,"","","","","","",Not Found
Two Men and a Truck West San Antonio,www.twomenwestsanantonio.com,210-280-1961,7491 Grissom Rd.,San Antonio,TX,78251,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","","",http://www.bbb.org/central-texas/business-reviews/movers/two-men-and-a-truck-in-san-antonio-tx-90043926,"","",Not Found
Two Men and a Truck San Antonio North,www.twomensanantonionorth.com,210-782-8377,"20935 Us Hwy 281 N, Ste 135",San Antonio,TX,78258,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
