name,website,phone,address_1,city,state,zip,has_in_state,has_out_state,has_full_service,has_moving_labor,has_packing_services,has_containers,has_agent,has_art_antiques,has_auto_transport,has_broker,has_carrier_broker,has_commercial_moves,has_corporate_reloc,has_govt,has_industrial_movers,has_dod_cert,has_pianos,has_safes,Number of Trucks,Warehouse Size,Business Type,In Business Since,Better Business Bureau,usdot_row,state_license_row,state_association_row
Safeway Moving and Storage,safewaymovers.com,386-446-8001,2285 E Hwy 100  Ste 101,Bunnell,FL,32110,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Season's Moving and Storage,www.no-website.com,386-258-6500,1140 Saddle Run Rd,New Smyrna Beach,FL,32168,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,1,"","","","","","",Not Found
1 Specialized Move,,520-409-7526,2932 E 20Th St,Tucson,AZ,85716,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","",1805425,"",""
Security Van  Storage of Orlando Inc.,www.securityvanandstorageorlandofl.com,407-855-9072,169 Jamaica Ln,Orlando,FL,32824,true,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Bekins Van Lines
            ","","","","",Not Found
Sentinel Movers Inc.,www.no-website.com,850-453-6560,4031 Navy Blvd,Pensacola,FL,32514,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,"","","","","","",Not Found
Shaw Moving  Storage,www.no-website.com,850-682-2765,120  W  Williams  Ave,Crestview,FL,32536,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,9,"","","","","","",Not Found
Sky Moving and Storage Inc.,www.skymovingandstorage.com,954-239-0551,2500 S Park Rd Bay-1,Pembroke Park,FL,33009,true,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
Small Moves Inc. of Orlando,www.realpages.com,407-292-0807,1490 W Fairbanks Ave,Winter Park,FL,32792,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,3,"","","","","","",Not Found
Small Time Movers Inc.,www.smalltimemovers.com,305-223-4606,3835 SW 132 Ave,Miami,FL,33186,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
Start Moving,www.startmovingme.com,863-397-0047,2372 old combee rd 103,Lakeland,FL,33805,true,true,true,true,false,false,true,true,true,false,false,true,true,true,true,false,true,true,"","","","",http://www.bbb.org/central-florida/business-reviews/movers/start-moving-in-lakeland-fl-90204397,"","",MEMBER
Smart Moving Inc.,www.smartamericamoving.com,954-966-5661,2500-1 N State Rd 7,Hollywood,FL,33569,true,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
Smooth Moves Inc.,smoothmovesfl.com,904-626-1206,619 14th Ave N,Jacksonville Beach,FL,32250,true,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
1st Choice Moving  Storage,www.firstchoicemoving.com,602-353-1400,2804 N 29th Ave  Ste 102,Phoenix,AZ,85009,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,7,"","","","",1078585,"",""
South Florida Van Line Inc.,www.southfloridavanlines.com,800-433-2088,8000 NW 37th Ave  Unit 4,Miami,FL,33174,true,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Spirit Movers Inc.,www.spiritmovers.com,941-748-3969,2340 Trailmate Dr,Bradenton,FL,34207,true,false,true,false,false,false,true,true,true,false,false,true,true,false,true,true,true,false,"","","",1983,"","","",Not Found
Spring Hill Moving  Storage,www.no-website.com,352-540-4980,16170 Flight Path Dr,Brooksville,FL,34604,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
St Pete Moving  Storage Inc.,www.stpetemoving.com,727-487-1788,251 10th St N,St. Petersburg,FL,33743,true,true,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Mayflower
            ","","","","",Not Found
State to State Van Lines Inc.,www.no-website.com,954-893-0334,8930 State Rd 84 #122,Davie,FL,33317,true,false,true,false,false,false,true,false,false,true,true,false,false,false,false,false,false,false,0,"","","","","","",Not Found
State Wide Relocation,www.statewiderelocation.com,305-936-8630,18245 NE 4 Ct,North Miami Beach,FL,33168,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,5,"","","","","","",Not Found
Status Baby Moving Corp,www.statusbaby.com.br,954-943-5966,2400 W Copans Rd #9,Pompano Beach,FL,33069,true,true,true,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false,1,"","","","","","",Not Found
Stress Free Moving  Storage Inc.,stressfree-moving.com,561-687-1099,1118 25th St Bay 14,West Palm Beach,FL,33407,true,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,"","","","",http://www.bbb.org/south-east-florida/business-reviews/movers/stress-free-moving-and-storage-in-west-palm-beach-fl-4000210,"","",Not Found
Stress Less Movers Corp,www.stresslessmoverscorp.com,954-793-8625,1972 SE 16th St,Pompano Beach,FL,33069,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
2nd Mile Circle Moving LLC,www.2ndmilecircle.com,602-324-7179,32615 N N Vallley Pkwy 110,Pheonix,AZ,85085,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","",1736299,"",""
Suddath Container Services Inc.,www.suddath.com,904-390-7100,815 S Main St,Jacksonville,FL,32254,true,true,true,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,3,"","","","","","",Not Found
Suddath Relocation Services Inc.,www.suddath.com,904-390-7100,815 S Main St,Jacksonville,FL,32254,true,true,true,false,false,true,true,false,false,false,false,true,false,true,false,true,false,false,1,"","","","","","",Not Found
Suddath Relocation Systems of Miami Inc.,www.suddath.com,305-885-8161,6900 NW 74th Ave,Miami,FL,33166,true,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,false,23,"","","","","","",Not Found
Suddath Relocation Systems of Ft Lauderdale Inc.,www.suddath.com,954-596-4000,1900 SW 43Rd Ter,Deerfield Beach,FL,33441,true,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,false,1,"","","","","","",Not Found
Suddath Relocation Systems of Jacksonville Inc.,www.suddath.com,904-256-5540,8743 Western Way,Jacksonville,FL,32254,true,true,true,false,false,true,true,false,false,false,false,true,false,true,false,true,false,false,37,"","","","","","",Not Found
Suddath Relocation Systems of Melbourne Inc.,www.suddath.com,321-676-4000,2591 Kirby Ave NE,Palm Bay,FL,32905,true,true,true,false,false,true,true,false,false,false,false,true,false,true,false,true,false,false,13,"","","","","","",Not Found
Suddath Relocation Systems of Orlando Inc.,www.suddath.com,407-843-6683,4850 Lb McLeod Rd,Orlando,FL,32824,true,true,true,false,false,true,false,false,false,false,false,true,false,true,false,true,false,false,40,"","","","","","",Not Found
Suddath Relocation of The Villages,suddathrelocation.com,352-432-1800,706 Duck Lake Rd.,The Villages,FL,32159,true,true,true,false,false,true,true,false,false,false,false,true,false,true,false,true,false,false,"","",MEMBER
Suddath Relocation Systems of St Petersburg Inc.,www.suddathrelocation.com,727-573-0000,4756 122nd Ave N,Clearwater,FL,33762,true,true,true,false,false,true,true,false,false,true,true,true,false,true,false,true,false,false,28,"","","","","","",Not Found
Summit Movers Inc.,www.summitmoversinc.com,850-784-6683,347 West 14th St.,Panama City,FL,32401,true,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
3 Gorillas Moving  Storage,3gorillasmoving.org,520-573-7507,5270 S Bantam Rd,Tucson,AZ,85706,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,3,"","","","",1855394,"",""
Suncoast Moving  Storage Inc.,www.suncoastmoving.com,239-594-9111,2020 Ortiz Ave,Fort Myers,FL,33905,true,true,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,10,"","","","","","",Not Found
Suncoast Moving  Storage Inc.,www.suncoastmoving.com,239-337-5550,2020 Oritz Ave,Fort Myers,FL,33908,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Atlas Van Lines
            ","","","","",Not Found
Sunrise Movers LLC,www.no-website.com,954-478-1875,5833 W Oakland Park Blvd,Lauderhill,FL,33351,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Sunset Moving  Storage,www.sunsetmovingandstorage.com,954-393-1173,1919 nw 19th st,fort lauderdale,FL,33311,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","",2000,"","","",Not Found
Sunset Moving  Storage Inc.,www.no-website.com,954-484-5088,762 S Military Trail,Deerfield Beach,FL,33441,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Sunset Moving  Storage Inc.,www.sunsetmovers.com,305-292-2334,151 Toppino Industrial Dr Ste 3,Key West,FL,33040,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Atlas Van Lines
            ","","","","",Not Found
Sunset Moving  Storage Inc.,www.no-website.com,813-247-4300,4714 Distribution Dr,Tampa,FL,33605,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,0,"","","","","","",Not Found
Superior Moving  Storage Inc.,www.asuperiormove.com,954-978-9999,2055 Blount Road,Pompano Beach,FL,33069,true,true,true,false,true,true,false,false,true,true,true,true,true,false,false,false,true,false,"","","","",http://www.bbb.org/south-east-florida/business-reviews/movers/superior-moving-and-storage-in-pompano-beach-fl-4003963,"","",MEMBER
Supreme International Shippers and Movers Inc.,www.no-website.com,786-336-0644,6921 NW 87th Ave,Miami,FL,33178,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
 T  E Movers,www.tandemovers.com,904-997-1884,3340 Forest Blvd,Jacksonville,FL,32254,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
A  M Moving,,540-966-2174,3652 W White Mountain Blvd,Lakeside,AZ,85929,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","",1417836,"",""
T.S. Van Lines Inc.,www.tsvanlines.com,352-243-5747,4028 Greystone Dr,Clermont,FL,34711,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,5,"","","","","","",Not Found
Tallahassee Moving  Storage,tallymove.com,850-878-1151,3704 Crawfordville Rd,Tallahassee,FL,32305,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,0,"","","","","","",Not Found
Tampa Bay Relocation Systems LLC,tampabaymover.com,352-540-4980,16142 Flight Path Dr,Brooksville,FL,34604,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
TC Discount Mover,www.no-website.com,407-947-1917,1465 10th Ct NE,Winter Haven,FL,33884,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Ted Padilla Moving,www.no-website.com,352-636-4939,736 N Eustis St,Eustis,FL,32726,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Tempo Limited Inc.,www.tempolimited.com,305-529-1690,300 NE 67th St,Miami,FL,33138,true,true,true,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
The Move Connection LLC,amoveconnection.com,386-755-5595,196 NE Chestnut St,Lake City,FL,32055,true,true,true,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,4,"","","","","","",MEMBER
The Movers Group,www.no-website.com,866-573-9031,2533 S Park Ln,Hallendale,FL,33009,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
The Moving Solution LLC,www.themovingsolution.net,941-706-4474,3724 Glen Oaks Manor Dr,Sarasota,FL,34237,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
The Padded Wagon of Florida Inc.,www.paddedwagon.com,954-917-7440,3017 NW 25th Ave,Pompano Beach,FL,33069,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,5,"","","","","","",Not Found
A Able Movers LLC,www.ablemovers.net,520-293-0209,5762 E 12th St,Tucson,AZ,85711,true,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,2,"","","","",1926958,"",""
Titan Moving  Storage Inc.,www.no-website.com,954-943-6333,231 S West 9 St,Pompano Beach,FL,33069,true,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
TNT Movers,www.no-website.com,941-484-2240,1140 Pineland Ave,Venice,FL,34285,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Todd's Moving,www.no-website.com,386-437-6683,206 Midway Ave,Bunnell,FL,32110,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Tom's Moving  Storage Inc.,www.tomsmoving.com,305-805-0772,9394 NW 102 St,Medley,FL,33178,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,4,"","","","","","",Not Found
